transaction_id,customer_id,recipient_id,amount,timestamp,transaction_type,country_origin,country_dest,ip_address,device_id,merchant_id,wallet_id,aml_pattern,is_flagged
TX_41269076,C_915640,C_648185,30383.16,2024-03-22T02:20:57,SWIFT,SG,IN,249.44.255.25,DEV_412053,,,NONE,0
TX_07499749,C_957991,C_489138,24464.12,2024-02-18T03:26:56,SWIFT,CA,AU,244.160.191.22,DEV_652866,,,NONE,0
TX_67280821,C_747749,C_046940,11230.26,2024-11-27T14:15:53,WIRE,FR,AE,188.55.203.197,DEV_440362,,,NONE,0
TX_71459125,C_549841,C_922074,3213.77,2024-10-27T16:07:06,CRYPTO,CA,JP,116.214.109.172,DEV_810849,,W_211208,NONE,0
TX_21945794,C_116860,C_750663,19517.98,2024-09-26T02:18:34,SWIFT,US,NL,253.162.7.39,DEV_894376,,,NONE,0
TX_27998665,C_498251,C_622169,21066.79,2024-03-25T21:42:42,CASH,NL,SG,95.186.8.78,DEV_858664,,,NONE,0
TX_43557114,C_891036,C_266679,8216.59,2024-08-02T16:02:12,SWIFT,JP,JP,232.50.44.207,DEV_800917,,,NONE,0
TX_65658682,C_780181,C_937496,19115.88,2024-06-25T13:27:27,SWIFT,DE,FR,201.202.3.241,DEV_322828,,,NONE,0
TX_74294013,C_805293,C_929168,15941.8,2024-07-20T13:05:16,SWIFT,SG,IN,206.219.65.241,DEV_691954,,,NONE,0
TX_08567862,C_446536,C_465079,10267.75,2024-03-02T18:28:58,ACH,GB,US,92.95.122.168,DEV_825277,M_037146,,NONE,0
TX_76296651,C_214624,C_210892,6221.95,2024-12-26T02:07:16,SWIFT,SG,AU,26.251.11.106,DEV_090633,,,NONE,0
TX_98101560,C_843514,C_517910,24247.16,2024-05-13T03:13:29,ACH,IN,IN,84.70.112.22,DEV_792493,M_051812,,NONE,0
TX_52745311,C_674827,C_751274,9739.2,2024-11-24T13:37:29,CASH,GB,GB,52.180.191.230,DEV_601055,M_452313,,STRUCTURING,1
TX_69301373,C_570558,SHELL_332487,105841.71,2024-03-24T13:39:42,WIRE,CA,YE,184.38.215.175,DEV_733184,M_202225,,SHELL,1
TX_13352689,C_459232,C_890600,6639.8,2024-06-28T08:01:32,ACH,JP,US,81.252.24.101,DEV_294698,M_872745,,NONE,0
TX_91281987,C_746976,C_998271,815.72,2024-03-07T02:17:57,WIRE,CA,NL,243.155.38.68,DEV_368211,,,SMURFING,1
TX_87894415,C_273397,C_222058,9915.63,2024-07-04T14:36:02,CASH,CA,CA,4.110.239.210,DEV_343875,,W_672090,STRUCTURING,1
TX_76811934,C_804705,C_213861,39023.05,2024-07-18T09:49:54,CASH,DE,GB,225.54.56.62,DEV_042453,,,NONE,0
TX_15323434,C_854160,C_245544,32466.23,2024-02-07T23:40:49,WIRE,JP,DE,175.25.127.246,DEV_118525,,,NONE,0
TX_28643286,C_362174,C_257057,39307.81,2024-03-20T21:18:47,CASH,CA,AE,123.156.122.44,DEV_301810,,,NONE,0
TX_43120685,C_291807,C_185985,150.22,2024-07-03T00:25:01,SWIFT,DE,FR,43.75.48.26,DEV_374792,,,NONE,0
TX_43037878,C_098573,C_561429,24269.31,2024-11-23T15:49:37,SWIFT,AU,AE,92.254.15.63,DEV_564209,,,NONE,0
TX_31265998,C_671671,C_493053,44410.95,2024-04-13T00:51:43,ACH,JP,IN,249.4.255.238,DEV_641966,M_644972,,NONE,0
TX_32700250,C_598284,C_232867,17677.55,2024-01-02T23:26:40,CRYPTO,US,US,21.148.112.9,DEV_438649,,W_102915,NONE,0
TX_02335635,C_171749,C_132941,12576.02,2024-10-25T03:06:47,CASH,JP,NL,201.223.49.36,DEV_565633,,,NONE,0
TX_49490701,C_877320,C_688081,29058.09,2024-04-27T10:28:44,CASH,CA,SG,172.3.236.207,DEV_758029,,,NONE,0
TX_15856815,C_578096,C_591861,35108.48,2024-10-14T03:21:59,WIRE,NL,SG,161.159.3.207,DEV_461061,,,NONE,0
TX_02484014,C_881968,C_868646,42101.87,2024-11-14T13:28:46,CASH,NL,AU,48.72.123.44,DEV_562421,,,NONE,0
TX_53237481,C_571086,C_368609,28254.03,2024-06-26T12:18:56,WIRE,US,IN,247.71.239.226,DEV_729385,,,NONE,0
TX_37306373,C_379370,C_908496,13989.17,2024-11-29T11:19:39,CASH,AE,AU,47.132.66.179,DEV_393640,,,NONE,0
TX_81019479,C_032537,C_740618,5361.05,2024-12-22T05:33:35,CASH,SG,JP,19.226.191.156,DEV_601141,,,NONE,0
TX_65146274,C_486200,C_900107,4392.31,2024-11-10T01:22:16,CASH,US,AE,146.36.174.48,DEV_697512,,,NONE,0
TX_85388846,C_172870,C_140508,3999.38,2024-01-28T12:32:02,SWIFT,NL,AU,75.128.199.181,DEV_381252,,,NONE,0
TX_56365859,C_415355,C_280283,1710.51,2024-09-10T16:33:48,WIRE,JP,AU,194.31.120.127,DEV_099770,,,NONE,0
TX_99560592,C_098830,C_347829,24880.18,2024-02-10T09:55:15,WIRE,DE,AE,7.100.194.175,DEV_604331,,,NONE,0
TX_75116933,C_724810,C_278759,11678.47,2024-01-23T11:52:36,CASH,IN,US,4.127.29.20,DEV_042368,,,NONE,0
TX_91366092,C_400985,C_797265,44892.24,2024-10-12T12:44:03,ACH,DE,FR,160.248.143.21,DEV_219272,M_265097,,NONE,0
TX_38196641,C_294184,C_390830,13587.9,2024-11-20T19:06:57,WIRE,IN,JP,98.196.227.12,DEV_236560,,,NONE,0
TX_79973827,C_539176,C_879785,17113.12,2024-10-21T02:06:08,WIRE,IN,JP,244.147.237.109,DEV_555137,,,NONE,0
TX_91079025,C_600723,C_226703,2026.45,2024-08-09T18:52:33,CRYPTO,AU,CA,10.183.245.164,DEV_820926,,W_688400,NONE,0
TX_30172816,C_874226,C_615435,32833.31,2024-12-04T08:32:15,SWIFT,DE,GB,59.31.132.250,DEV_268376,,,NONE,0
TX_30452338,C_132435,C_373464,43805.07,2024-01-28T17:25:57,CRYPTO,SG,US,7.54.108.207,DEV_377779,,W_961099,NONE,0
TX_35617699,C_045227,C_751876,49890.87,2024-08-07T13:55:55,SWIFT,AE,NL,169.225.162.69,DEV_159379,,,NONE,0
TX_23964940,C_957760,C_644581,45740.31,2024-07-15T08:56:18,WIRE,AE,FR,138.125.208.173,DEV_512230,,,NONE,0
TX_49567880,C_270957,C_104691,38298.93,2024-06-11T13:52:24,ACH,FR,GB,183.150.60.87,DEV_885690,M_899345,,NONE,0
TX_73444824,C_638762,C_085363,36213.0,2024-10-11T20:11:07,CASH,IN,NL,113.90.143.242,DEV_724055,,,NONE,0
TX_59237909,C_824319,C_833124,21583.83,2024-10-10T21:16:22,CASH,AU,IN,58.86.147.241,DEV_997961,,,NONE,0
TX_28709957,C_808631,C_441497,18540.07,2024-07-08T15:54:00,WIRE,AU,IN,236.61.227.228,DEV_428971,,,NONE,0
TX_30773526,C_463876,C_497386,35369.81,2024-09-18T00:15:12,WIRE,CA,US,225.18.4.63,DEV_139621,,,NONE,0
TX_87218987,C_804025,C_706662,24585.49,2024-06-17T16:08:40,WIRE,IN,DE,90.247.92.225,DEV_322473,,,NONE,0
TX_34018729,C_349806,C_633188,5879.38,2024-04-06T01:54:00,CRYPTO,FR,CA,218.209.31.144,DEV_723343,,W_866022,NONE,0
TX_92738345,C_237378,C_615903,38999.64,2024-07-27T04:00:15,CASH,GB,IN,200.170.180.197,DEV_700259,,,NONE,0
TX_83721345,C_725946,C_570206,42289.55,2024-01-06T07:08:32,WIRE,NL,GB,177.126.17.70,DEV_783488,,,NONE,0
TX_80577075,C_724810,C_887473,36820.08,2024-02-28T23:19:18,WIRE,JP,DE,118.103.51.68,DEV_953424,,,NONE,0
TX_22753979,C_530149,C_323563,22668.29,2024-07-31T06:30:28,WIRE,IN,US,208.42.48.144,DEV_184216,,,NONE,0
TX_47527233,C_235126,C_822544,34480.98,2024-01-15T04:17:42,ACH,IN,JP,188.41.53.109,DEV_637171,M_924457,,NONE,0
TX_49041847,C_572961,C_978238,21767.81,2024-06-11T09:24:56,SWIFT,GB,HT,96.128.241.119,DEV_237991,,W_512689,LAYERING,1
TX_14907104,C_420762,C_352692,23487.84,2024-01-24T17:33:57,SWIFT,SG,GB,211.218.156.95,DEV_642560,,,NONE,0
TX_17221757,C_721507,C_920229,1679.22,2024-08-11T13:30:00,SWIFT,IN,AE,158.75.73.43,DEV_400918,,,SMURFING,1
TX_37237738,C_893419,C_987854,44175.95,2024-07-25T02:20:50,WIRE,DE,SG,202.128.61.143,DEV_861887,,,NONE,0
TX_34689139,C_875935,C_539950,18113.47,2024-03-17T01:19:28,CRYPTO,DE,US,71.29.15.221,DEV_746417,,W_266397,NONE,0
TX_65136771,C_686355,C_473828,21036.67,2024-02-21T03:03:00,WIRE,GB,US,168.8.170.215,DEV_688197,,,NONE,0
TX_30646017,C_874226,C_215178,4290.04,2024-10-10T02:22:20,ACH,FR,US,145.237.45.30,DEV_910360,M_023356,,NONE,0
TX_10648936,C_628909,C_071132,100941.17,2024-12-16T02:23:42,CRYPTO,SG,LA,49.139.102.46,DEV_924033,,,LAYERING,1
TX_61951594,C_105707,C_870724,10451.6,2024-11-10T22:12:48,ACH,NL,NL,96.193.17.83,DEV_768043,M_016115,,NONE,0
TX_61934108,C_123047,C_823363,34755.47,2024-08-18T12:31:03,SWIFT,JP,FR,249.119.55.108,DEV_425511,,,NONE,0
TX_35659516,C_954134,C_410183,15532.75,2024-01-21T21:27:11,WIRE,SG,CA,21.94.120.220,DEV_202683,,,NONE,0
TX_43466968,C_400985,C_332685,19439.94,2024-04-04T06:31:10,WIRE,CA,SG,137.36.177.126,DEV_690812,,,NONE,0
TX_35053024,C_890407,C_642380,21826.49,2024-03-23T00:49:41,ACH,CA,JP,22.177.51.168,DEV_880353,M_941684,,NONE,0
TX_44947326,C_757188,C_891147,25152.87,2024-11-09T10:57:03,CRYPTO,FR,CA,132.232.222.13,DEV_408405,,W_800972,NONE,0
TX_34670224,C_492430,C_307200,31835.54,2024-05-06T01:47:40,ACH,IN,GB,63.234.20.20,DEV_306781,M_764296,,NONE,0
TX_57363417,C_017673,C_759657,41858.98,2024-09-10T13:25:35,WIRE,JP,GB,178.25.191.147,DEV_474772,,,NONE,0
TX_66962404,C_456442,C_027267,23175.82,2024-04-16T17:01:46,ACH,AE,CA,143.6.175.88,DEV_381845,M_644554,,NONE,0
TX_13465049,C_049902,C_441565,18522.65,2024-03-21T14:31:02,SWIFT,AU,CA,107.11.145.143,DEV_793539,,,NONE,0
TX_13212879,C_566861,C_927666,17666.03,2024-08-01T15:01:38,CRYPTO,DE,JP,194.237.146.212,DEV_918408,,W_665524,NONE,0
TX_76605441,C_329500,C_957932,7014.74,2024-08-28T08:20:31,CASH,IN,NL,146.241.46.244,DEV_378658,,,NONE,0
TX_81381993,C_929625,SHELL_829903,402369.23,2024-01-26T04:05:57,WIRE,FR,YE,29.169.81.63,DEV_490068,,,SHELL,1
TX_98576974,C_741840,C_375641,14718.86,2024-10-08T23:06:23,WIRE,JP,US,38.134.57.185,DEV_143972,,,NONE,0
TX_06084222,C_827291,C_571223,35008.13,2024-05-08T09:59:09,CRYPTO,IN,AU,113.150.79.191,DEV_816822,,W_329164,NONE,0
TX_85103585,C_138783,C_555396,48622.93,2024-08-28T04:27:53,CASH,AE,SG,223.246.89.124,DEV_809332,,,NONE,0
TX_27763499,C_177191,C_630305,44916.92,2024-10-16T19:36:55,SWIFT,DE,CA,137.40.28.115,DEV_522766,,,NONE,0
TX_26406501,C_926239,C_322740,45316.43,2024-12-22T07:24:38,WIRE,SG,NL,226.26.163.203,DEV_611015,,,NONE,0
TX_24558187,C_387209,C_764155,37801.6,2024-08-16T17:17:44,SWIFT,US,AU,244.153.135.223,DEV_536561,,,NONE,0
TX_71085417,C_325409,C_651772,46272.24,2024-04-28T07:27:35,WIRE,FR,CA,129.156.163.197,DEV_513651,,,NONE,0
TX_17786199,C_098964,C_948313,9492.42,2024-08-19T03:56:32,CASH,AU,AU,196.206.28.248,DEV_461428,,W_374434,STRUCTURING,1
TX_28043577,C_456227,C_234749,42834.53,2024-07-14T07:46:20,CRYPTO,GB,GB,156.192.30.26,DEV_035424,,W_066942,NONE,0
TX_80978855,C_497757,C_725207,12336.81,2024-02-04T04:16:03,CRYPTO,IN,NL,115.109.94.83,DEV_443672,,W_077389,NONE,0
TX_70143405,C_116860,C_983523,908.44,2024-07-17T22:37:29,ACH,JP,US,132.44.239.157,DEV_610684,M_000511,,NONE,0
TX_89131547,C_913923,C_263031,44480.91,2024-11-14T12:53:51,CRYPTO,JP,IN,211.181.78.49,DEV_721068,,W_857562,NONE,0
TX_75933223,C_876564,C_089190,46821.48,2024-04-15T06:37:46,CASH,DE,CA,223.106.194.13,DEV_432380,,,NONE,0
TX_19717146,C_446267,C_321408,9629.96,2024-05-03T01:31:54,CRYPTO,GB,NL,218.153.117.180,DEV_063492,,W_483984,NONE,0
TX_63125116,C_530149,C_268415,29850.6,2024-01-16T03:25:14,WIRE,DE,AE,39.92.186.226,DEV_970243,,,NONE,0
TX_86000471,C_865457,C_113240,18914.13,2024-01-19T01:24:22,SWIFT,IN,NL,248.243.237.252,DEV_484880,,,NONE,0
TX_48235960,C_693755,C_192004,9894.73,2024-10-17T18:33:57,SWIFT,DE,NL,228.53.127.58,DEV_273745,,,NONE,0
TX_59283317,C_686355,C_068230,31630.82,2024-01-14T07:00:10,CRYPTO,DE,SG,55.232.134.140,DEV_476539,,W_481894,NONE,0
TX_13874087,C_415355,C_124152,21383.07,2024-01-25T12:18:00,ACH,US,NL,130.93.203.210,DEV_991820,M_834908,,NONE,0
TX_73618583,C_801375,C_668297,8421.0,2024-09-26T09:42:13,SWIFT,SG,GB,139.217.103.72,DEV_094354,,,NONE,0
TX_43720762,C_440226,C_141999,47967.86,2024-08-26T02:40:01,SWIFT,US,JP,101.81.214.101,DEV_523291,,,NONE,0
TX_47562123,C_155720,C_524856,15626.91,2024-02-15T13:14:26,SWIFT,GB,AE,40.36.174.225,DEV_293814,,,NONE,0
TX_58677219,C_114217,C_894682,12140.5,2024-08-20T15:31:21,ACH,AE,FR,252.182.42.4,DEV_182456,M_722548,,NONE,0
TX_17758359,C_212307,C_517369,5479.1,2024-01-17T08:24:42,SWIFT,AE,GB,108.201.20.89,DEV_644803,,,NONE,0
TX_87492163,C_134255,C_363927,40114.57,2024-12-23T13:15:48,CRYPTO,FR,AU,222.164.205.193,DEV_388836,,W_366715,NONE,0
TX_78281763,C_352249,C_843431,37852.57,2024-09-05T08:20:20,CASH,DE,AU,44.165.8.29,DEV_135625,,,NONE,0
TX_16007968,C_867585,C_919882,26688.1,2024-10-05T00:33:38,ACH,JP,SG,171.140.13.127,DEV_262848,M_509405,,NONE,0
TX_12984459,C_308127,C_689779,42410.45,2024-06-09T03:08:03,CASH,IN,JP,206.134.220.95,DEV_392506,,,NONE,0
TX_38775099,C_093957,C_776594,15742.89,2024-07-03T18:11:48,SWIFT,IN,DE,148.27.235.159,DEV_450904,,,NONE,0
TX_68470392,C_509941,C_799245,35709.25,2024-12-14T04:15:19,WIRE,FR,JP,173.155.169.60,DEV_589156,,,NONE,0
TX_30673196,C_442637,C_798097,36654.56,2024-06-09T16:04:12,CASH,DE,IN,85.45.48.243,DEV_476834,,,NONE,0
TX_81314202,C_545473,C_375069,49283.24,2024-03-29T00:26:23,ACH,AE,GB,99.156.14.205,DEV_958916,M_031950,,NONE,0
TX_12389558,C_400985,C_698719,25415.7,2024-11-24T13:02:25,CASH,FR,US,240.149.55.90,DEV_651011,,,NONE,0
TX_63468796,C_989981,C_143998,18348.11,2024-05-11T09:35:38,CASH,DE,FR,233.50.46.170,DEV_695757,,,NONE,0
TX_62172643,C_073356,C_639776,5305.49,2024-01-10T06:09:01,CRYPTO,NL,FR,139.88.160.190,DEV_009335,,W_509359,NONE,0
TX_86458560,C_840601,C_022609,47503.22,2024-02-08T07:29:29,CRYPTO,DE,CA,213.169.90.253,DEV_329415,,W_269028,NONE,0
TX_62967939,C_098964,C_838172,71265.22,2024-10-13T01:55:20,SWIFT,US,AF,19.58.59.41,DEV_941392,M_060716,,LAYERING,1
TX_25118895,C_352249,C_410306,25959.46,2024-03-18T23:28:53,CASH,US,FR,18.123.223.158,DEV_374765,,,NONE,0
TX_97700182,C_671671,C_312011,10112.4,2024-05-15T23:19:44,CRYPTO,AE,US,143.82.73.141,DEV_906456,,W_648025,NONE,0
TX_19311235,C_827876,C_050845,6070.14,2024-05-30T12:00:57,SWIFT,DE,AE,99.144.198.116,DEV_924296,,,NONE,0
TX_48482279,C_557410,C_814752,18467.1,2024-04-09T21:22:47,CASH,US,JP,103.64.180.54,DEV_944743,,,NONE,0
TX_33372211,C_172870,C_873334,18234.4,2024-10-10T05:37:55,SWIFT,FR,NL,139.231.153.232,DEV_876025,,,NONE,0
TX_13514636,C_746149,C_581327,38485.08,2024-10-16T16:57:36,SWIFT,AE,JP,196.249.161.157,DEV_967867,,,NONE,0
TX_00808392,C_235126,C_958472,42049.86,2024-03-23T17:24:51,ACH,CA,IN,159.209.81.144,DEV_549699,M_159145,,NONE,0
TX_61471331,C_965687,C_189958,2054.66,2024-08-15T15:33:01,ACH,IN,IN,39.56.100.247,DEV_627739,M_980133,,SMURFING,1
TX_59325990,C_340814,C_293296,9204.71,2024-12-17T18:49:23,CASH,DE,DE,169.41.170.142,DEV_089053,,,STRUCTURING,1
TX_36233594,C_093957,C_120468,47151.02,2024-05-12T20:52:13,CASH,AU,NL,234.163.58.6,DEV_881031,,,NONE,0
TX_87800886,C_495687,C_117170,31587.05,2024-08-14T07:40:10,CRYPTO,CA,AE,21.198.164.161,DEV_541961,,W_090720,NONE,0
TX_26801011,C_486959,C_701391,28814.16,2024-12-07T01:11:58,SWIFT,DE,GB,163.151.211.130,DEV_622320,,,NONE,0
TX_86210490,C_560763,C_963796,4089.59,2024-11-13T13:32:56,CRYPTO,FR,US,208.245.189.128,DEV_345721,,W_695733,NONE,0
TX_64837948,C_953469,C_987381,7189.94,2024-06-24T14:35:22,CASH,JP,JP,94.7.222.203,DEV_891920,,,NONE,0
TX_42141882,C_808246,C_919090,9445.06,2024-07-07T22:49:57,CASH,JP,JP,83.244.148.37,DEV_298403,,,STRUCTURING,1
TX_64112788,C_854160,C_423283,3249.94,2024-08-07T13:14:09,CRYPTO,FR,CA,50.65.164.201,DEV_692528,,W_997553,NONE,0
TX_44050760,C_073356,C_477218,45031.48,2024-06-28T16:34:35,SWIFT,AU,GB,16.242.126.58,DEV_638412,,,NONE,0
TX_39658695,C_270957,C_727480,36801.19,2024-04-24T19:22:26,WIRE,DE,NL,67.104.73.76,DEV_067049,,,NONE,0
TX_16557122,C_400985,C_300341,14309.66,2024-08-23T13:23:08,CRYPTO,IN,SG,157.17.144.83,DEV_558071,,W_830431,NONE,0
TX_00159279,C_107574,SHELL_534346,195327.61,2024-02-01T12:27:14,WIRE,GB,MM,15.12.26.165,DEV_820221,,W_021782,SHELL,1
TX_76074665,C_757503,C_430858,1896.68,2024-03-18T17:17:40,SWIFT,DE,IN,102.108.77.138,DEV_066233,,,NONE,0
TX_87218364,C_492430,C_131927,38523.83,2024-08-22T07:47:45,SWIFT,DE,SG,189.152.109.227,DEV_534628,,,NONE,0
TX_82008829,C_557410,C_794576,22948.43,2024-10-06T14:36:00,ACH,JP,IN,3.140.0.78,DEV_479036,M_901000,,NONE,0
TX_97326201,C_195028,C_976094,46513.27,2024-04-12T00:46:50,CRYPTO,DE,GB,70.11.245.17,DEV_710604,,W_002855,NONE,0
TX_84950072,C_072315,C_691689,10214.66,2024-10-06T04:21:42,CRYPTO,AU,US,184.24.146.94,DEV_038539,,W_058577,NONE,0
TX_75364539,C_444633,C_534683,40729.95,2024-04-23T13:49:38,CASH,FR,AE,92.238.230.193,DEV_568399,,,NONE,0
TX_13678597,C_543600,C_955525,4179.0,2024-09-26T05:13:49,CRYPTO,JP,GB,215.191.202.134,DEV_635769,,W_976743,NONE,0
TX_26167789,C_759187,C_248508,9428.27,2024-02-11T20:46:36,CASH,GB,GB,65.231.60.109,DEV_960533,,W_001170,STRUCTURING,1
TX_96569432,C_095952,C_663940,37670.61,2024-11-30T10:43:53,CRYPTO,GB,JP,186.48.232.98,DEV_729037,,W_049450,NONE,0
TX_82401879,C_827291,C_396056,9143.54,2024-01-27T20:03:18,SWIFT,AU,IN,126.89.231.76,DEV_806469,,,NONE,0
TX_04237613,C_634570,C_824791,17069.51,2024-03-11T22:40:49,CASH,AE,IN,36.67.12.113,DEV_474783,,,NONE,0
TX_54047008,C_681775,C_115649,20126.22,2024-05-18T21:28:13,CRYPTO,DE,SG,144.20.118.52,DEV_117007,,W_320714,NONE,0
TX_16508198,C_294384,C_215680,33235.41,2024-03-23T22:31:59,CASH,FR,FR,171.65.74.221,DEV_749016,,,NONE,0
TX_46984703,C_937882,C_482949,33615.63,2024-01-11T17:51:31,CASH,CA,JP,131.208.80.62,DEV_527400,,,NONE,0
TX_08163348,C_629044,C_984478,41832.59,2024-05-12T14:50:55,ACH,IN,CA,87.46.250.250,DEV_356222,M_556571,,NONE,0
TX_25399533,C_543600,C_561678,33837.4,2024-05-10T02:24:43,SWIFT,AU,AU,177.151.97.176,DEV_675245,,,NONE,0
TX_17225638,C_228960,C_943201,12357.13,2024-07-11T23:57:45,ACH,FR,AU,127.232.141.131,DEV_510495,M_353082,,NONE,0
TX_43113808,C_069974,C_962850,26807.61,2024-02-11T17:36:53,SWIFT,SG,GB,87.141.145.111,DEV_226793,,,NONE,0
TX_20571935,C_633229,C_812426,28604.89,2024-03-03T06:59:49,WIRE,IN,AU,229.88.112.72,DEV_123553,,,NONE,0
TX_21074736,C_603503,C_475346,38276.29,2024-01-09T22:37:24,SWIFT,DE,AE,215.226.105.96,DEV_108614,,,NONE,0
TX_23278389,C_674827,SHELL_534346,414563.97,2024-12-29T05:18:23,WIRE,GB,LA,115.217.45.112,DEV_223941,,,SHELL,1
TX_89370906,C_964512,C_114814,26310.17,2024-04-07T05:48:51,WIRE,AU,FR,43.34.118.224,DEV_006799,,,NONE,0
TX_15982817,C_424039,C_147719,13525.3,2024-10-27T03:21:23,WIRE,SG,NL,63.4.166.219,DEV_128583,,,NONE,0
TX_14826374,C_028575,C_609125,35700.14,2024-03-09T00:28:11,WIRE,SG,AE,126.202.206.228,DEV_599367,,,NONE,0
TX_77545482,C_549841,C_333104,5865.26,2024-05-22T17:21:36,ACH,JP,JP,78.202.125.37,DEV_024444,M_618776,,NONE,0
TX_84409892,C_298026,C_028509,2054.43,2024-05-16T03:24:37,CRYPTO,AE,JP,26.74.138.16,DEV_025047,,W_803350,SMURFING,1
TX_20514470,C_565386,C_377617,25346.79,2024-07-31T19:38:04,SWIFT,SG,JP,51.47.196.71,DEV_303915,,,NONE,0
TX_48152900,C_797002,C_499404,36389.17,2024-01-15T13:09:42,ACH,GB,DE,143.169.167.135,DEV_167525,M_869892,,NONE,0
TX_82043547,C_340808,C_858294,15087.09,2024-01-20T22:01:31,SWIFT,AU,GB,40.50.185.106,DEV_743014,,,NONE,0
TX_90384814,C_167403,C_849548,198530.71,2024-05-09T15:06:34,WIRE,DE,SY,22.51.42.22,DEV_705409,M_261133,,LAYERING,1
TX_40286966,C_876960,C_059681,44654.7,2024-01-16T16:50:00,CASH,CA,GB,44.200.251.28,DEV_228061,,,NONE,0
TX_48175422,C_331515,C_352748,33283.93,2024-11-26T22:40:25,ACH,FR,FR,40.18.40.16,DEV_511410,M_293321,,NONE,0
TX_76574169,C_155013,C_633308,15197.05,2024-10-10T06:19:06,SWIFT,DE,FR,206.129.199.48,DEV_849784,,,NONE,0
TX_87769781,C_377177,C_491826,47719.05,2024-10-31T04:00:55,CASH,JP,GB,246.142.103.185,DEV_100336,,,NONE,0
TX_31792168,C_238315,C_664984,26590.37,2024-07-15T02:45:55,ACH,NL,IN,105.32.242.213,DEV_899623,M_755703,,NONE,0
TX_54360292,C_431652,C_200085,11538.12,2024-01-02T15:56:21,SWIFT,DE,FR,231.213.8.129,DEV_877776,,,NONE,0
TX_45557893,C_145403,C_606901,27298.66,2024-05-07T14:39:23,CASH,DE,US,192.132.86.169,DEV_221473,,,NONE,0
TX_72966011,C_354953,C_141774,3392.52,2024-01-02T07:01:16,CASH,AU,SG,32.246.142.202,DEV_073319,,,NONE,0
TX_79697913,C_676858,C_087487,9789.11,2024-11-12T14:22:55,SWIFT,AE,CA,104.108.85.49,DEV_645697,,,NONE,0
TX_89754338,C_498251,C_996489,285.71,2024-06-24T21:25:18,CASH,CA,US,221.237.43.35,DEV_855114,,,NONE,0
TX_97360833,C_463052,C_969689,2043.05,2024-06-14T07:15:28,ACH,GB,US,190.153.208.6,DEV_021015,M_289934,,NONE,0
TX_51197315,C_424259,C_855885,11652.82,2024-11-06T20:00:14,WIRE,AU,AU,148.152.152.26,DEV_870946,,,NONE,0
TX_20095144,C_787963,C_982319,5433.86,2024-06-06T16:05:19,SWIFT,SG,IN,180.53.8.121,DEV_271985,,,NONE,0
TX_90527715,C_769043,C_821945,30701.57,2024-06-15T21:18:35,CASH,JP,DE,69.127.63.181,DEV_464941,,,NONE,0
TX_21161610,C_725946,C_129567,36589.5,2024-10-16T06:47:10,WIRE,AE,JP,213.7.211.28,DEV_341613,,,NONE,0
TX_93526813,C_544728,C_004080,24546.68,2024-12-03T20:31:54,CASH,AU,JP,118.148.104.106,DEV_122174,,,NONE,0
TX_70432288,C_361799,C_902429,8106.87,2024-05-31T16:36:30,ACH,DE,FR,70.158.206.6,DEV_091822,M_591756,,NONE,0
TX_99859969,C_804025,C_501137,16436.1,2024-02-27T21:40:41,WIRE,NL,JP,65.139.102.161,DEV_486504,,,NONE,0
TX_12034232,C_931311,C_828249,34517.49,2024-08-06T10:16:36,WIRE,GB,IN,19.52.225.184,DEV_172029,,,NONE,0
TX_49688096,C_624980,C_924217,9607.61,2024-11-08T19:01:09,CASH,NL,NL,26.45.117.237,DEV_506975,M_794978,,STRUCTURING,1
TX_95618201,C_741840,C_621192,6718.15,2024-03-22T04:40:56,CASH,FR,US,161.153.221.40,DEV_681310,,,NONE,0
TX_18401044,C_703500,C_859595,13380.39,2024-11-11T13:58:36,CASH,NL,NL,85.231.80.213,DEV_955946,,,NONE,0
TX_72227704,C_626442,C_169279,183440.23,2024-10-27T00:45:47,CRYPTO,GB,IR,29.245.202.233,DEV_678018,,,LAYERING,1
TX_85050502,C_937397,C_176014,2296.53,2024-02-22T21:17:20,CASH,FR,DE,109.41.164.118,DEV_128077,,,NONE,0
TX_76870176,C_236237,C_753776,24090.92,2024-02-02T02:11:30,CASH,GB,FR,185.76.180.81,DEV_319672,,,NONE,0
TX_08654490,C_671671,C_304050,25120.63,2024-11-16T03:33:51,ACH,US,CA,136.76.207.97,DEV_521223,M_223335,,NONE,0
TX_63873076,C_298026,SHELL_534346,167723.52,2024-06-06T23:00:58,WIRE,IN,PK,241.94.64.17,DEV_089825,,,SHELL,1
TX_79654821,C_294394,C_210662,26463.23,2024-10-23T15:37:27,CASH,GB,JP,44.157.208.77,DEV_124737,,,NONE,0
TX_52370882,C_904779,C_804263,17798.34,2024-05-31T09:57:10,CASH,CA,AU,175.95.150.50,DEV_990034,,,NONE,0
TX_22585977,C_217330,C_827166,34900.57,2024-04-03T18:24:55,SWIFT,NL,SG,173.174.19.75,DEV_608292,,,NONE,0
TX_73823732,C_195028,C_577561,4593.88,2024-11-08T23:58:47,WIRE,IN,FR,152.46.101.127,DEV_243288,,,NONE,0
TX_79965733,C_609055,C_018901,38967.78,2024-07-13T10:42:30,CRYPTO,NL,US,97.170.241.164,DEV_722917,,W_711592,NONE,0
TX_40623710,C_370546,C_725234,40444.83,2024-08-22T10:48:42,WIRE,NL,AE,215.13.71.194,DEV_918126,,,NONE,0
